1.612019530533419065e+00,1.836981466682775510e-01,1.000000000000000000e+00
1.819363191303919880e+00,6.354966985036031302e-01,1.000000000000000000e+00
-2.174617096963987084e+00,-1.502505528656764788e+00,0.000000000000000000e+00
-1.197502539870783922e+00,-2.801428816557098411e+00,1.000000000000000000e+00
-7.604977308938914993e-01,8.457773673169938222e-01,0.000000000000000000e+00
-9.981818746239451423e-01,-7.589004896653366306e-01,0.000000000000000000e+00
1.268359601611434018e-01,-9.533860073458111373e-01,1.000000000000000000e+00
-4.657612801079634712e-01,8.017927522903030013e-01,0.000000000000000000e+00
-8.921421831028657490e-01,1.096288047007614619e+00,0.000000000000000000e+00
-2.589123622809449965e-01,-2.372522135658534204e+00,1.000000000000000000e+00
1.544592343704528581e+00,-2.186625591469876451e+00,1.000000000000000000e+00
-1.448418556132259061e-01,-7.728204872636900147e-01,1.000000000000000000e+00
4.380082860051593974e-01,2.804070023894764674e-01,0.000000000000000000e+00
-6.692803526177729667e-01,-1.949330730017186264e+00,1.000000000000000000e+00
-1.203486392385602288e+00,-8.821562957206888766e-01,0.000000000000000000e+00
-1.029311004459045886e+00,-7.046106996026079150e-01,0.000000000000000000e+00
3.538104156793012156e-01,2.120682899193794491e+00,0.000000000000000000e+00
4.182484283209865206e-01,-1.699820858771402765e+00,1.000000000000000000e+00
-9.870013660301543146e-01,1.058427200897626097e+00,0.000000000000000000e+00
-6.601051447379321369e-01,2.821416909120902927e-01,0.000000000000000000e+00
-8.376331041842323133e-01,5.701116913325207092e-01,0.000000000000000000e+00
-2.310283256170306831e-01,2.689552040391298693e-01,1.000000000000000000e+00
-6.292447235492861779e-01,6.746896997709377342e-01,0.000000000000000000e+00
-1.684347179567764197e-01,8.066145505345875266e-01,0.000000000000000000e+00
2.631150558337714607e+00,-8.694498094053328963e-01,1.000000000000000000e+00
3.487330785411832390e-02,-3.506217823827159075e-01,1.000000000000000000e+00
4.283919078901763378e+00,-7.273816162435949896e-03,1.000000000000000000e+00
-8.331142788502403640e-01,-3.897487099907660513e-01,0.000000000000000000e+00
-5.422531549190069411e-01,1.006849337485740570e+00,0.000000000000000000e+00
-9.089699657070291483e-01,9.281441351755961300e-01,0.000000000000000000e+00
5.949955046040547035e-01,1.095864754683257392e+00,0.000000000000000000e+00
1.233445624344719382e+00,-7.780789997862880281e-01,1.000000000000000000e+00
-3.195122217542913923e-01,1.568674495709487360e+00,0.000000000000000000e+00
-1.888288832489782632e+00,1.147677744812038103e+00,0.000000000000000000e+00
-3.612951805886297496e-01,1.521638348052249734e+00,0.000000000000000000e+00
-5.937105733250955808e-01,-6.833809627533693476e-01,1.000000000000000000e+00
-1.548235390948982326e+00,-1.296891910294529549e+00,0.000000000000000000e+00
-6.245356365282488387e-01,-3.239884418282612533e-01,0.000000000000000000e+00
-3.355225264714618127e+00,-1.182566271131811675e+00,0.000000000000000000e+00
1.446818985867195928e-01,5.844913863144406418e-01,0.000000000000000000e+00
-2.435228765412798813e-01,-4.170655562022236307e-01,1.000000000000000000e+00
1.032147617420489327e+00,-2.963107419494034112e+00,1.000000000000000000e+00
4.243774023554944819e+00,-7.590809114893443121e-01,1.000000000000000000e+00
9.746047423229484696e-01,-2.175935121314049869e+00,1.000000000000000000e+00
-3.448435850818355741e-02,-1.511737549710387762e+00,1.000000000000000000e+00
4.717142637481323009e-01,-2.845218832331709025e-01,1.000000000000000000e+00
-8.204322211775607609e-01,1.568861845509625041e+00,0.000000000000000000e+00
7.817283239911176906e-01,2.369578657603086391e-01,0.000000000000000000e+00
1.558761070304469865e+00,-1.662773597847372054e-01,1.000000000000000000e+00
3.098156664314170694e+00,2.937879507197585505e-01,1.000000000000000000e+00
9.585927499238938720e-01,4.692880878742706763e-01,0.000000000000000000e+00
7.840909671486282484e-01,-2.208849402758548963e-01,1.000000000000000000e+00
-1.897855699678290931e+00,2.365564306066541000e+00,0.000000000000000000e+00
1.715555294501166950e+00,5.751320297188424746e-01,1.000000000000000000e+00
-6.656006547197907963e-01,-1.040058326666765787e+00,1.000000000000000000e+00
1.135940229843228622e+00,-4.276348474680816691e-01,1.000000000000000000e+00
8.802093788334149072e-02,4.876602850538591660e-02,1.000000000000000000e+00
4.711535242197125717e-01,1.382652803769335303e+00,0.000000000000000000e+00
1.142595965975334860e+00,2.392294407508411602e+00,0.000000000000000000e+00
-1.607220867568509015e-01,1.600245764949600025e+00,0.000000000000000000e+00
-5.407721527433393405e-01,-7.692589665994257198e-01,1.000000000000000000e+00
1.259616443411537556e+00,-2.162471705098130581e+00,1.000000000000000000e+00
5.006853688539866232e-01,1.216837238980473357e+00,0.000000000000000000e+00
-1.095748996812302561e-01,1.028269578746402235e+00,0.000000000000000000e+00
-1.210755847109523220e+00,-1.000123967510584189e+00,0.000000000000000000e+00
6.854123862041787696e-01,8.196620543577540774e-01,0.000000000000000000e+00
6.112595509991212150e-01,-1.165031457251625158e+00,1.000000000000000000e+00
-2.552492411265082417e+00,1.766926632523749374e+00,0.000000000000000000e+00
-4.638343400059022348e-01,1.284573366117729432e+00,0.000000000000000000e+00
-9.663128980579824834e-01,-4.360231530803737043e-01,0.000000000000000000e+00
2.312583247549400423e-01,-1.134722502264020827e+00,1.000000000000000000e+00
-1.022959252912348793e+00,-8.391459292662607483e-01,0.000000000000000000e+00
4.267686931914337900e-01,1.082794435623329665e+00,0.000000000000000000e+00
8.732254132381556122e-02,-2.822074820752315527e-01,1.000000000000000000e+00
9.061565020716619845e-01,2.699886522413498469e+00,0.000000000000000000e+00
5.209390534657439842e-01,-3.349388576569938825e-01,1.000000000000000000e+00
-5.368491202321923339e-01,2.288947300678215502e+00,0.000000000000000000e+00
8.030824477410632989e-01,-1.036395490197324021e+00,1.000000000000000000e+00
3.760525234636679509e-02,2.239782053107476134e+00,0.000000000000000000e+00
-1.981564548509986423e-01,-8.580073027195209701e-01,1.000000000000000000e+00
-5.679157780256592902e-01,5.855307643904165138e-01,0.000000000000000000e+00
-8.584306760646205348e-01,-1.102381415461992198e+00,0.000000000000000000e+00
2.897252183225994759e+00,-9.845582658802623510e-02,1.000000000000000000e+00
-1.561422847242508682e+00,5.941885513981319811e-01,0.000000000000000000e+00
4.720072532171517565e-01,9.935708107329185856e-02,1.000000000000000000e+00
-1.211350459735156537e+00,9.194372421895479208e-01,0.000000000000000000e+00
-9.263288003679859273e-02,-4.818587288751886577e-01,1.000000000000000000e+00
1.587524904499676870e+00,1.244001651031020117e+00,0.000000000000000000e+00
-1.858648175690066073e-01,3.779374535926192102e-01,1.000000000000000000e+00
1.196771141882646550e+00,-1.276156992330479689e-01,1.000000000000000000e+00
5.942158466249707338e-01,-1.009025423678337807e+00,1.000000000000000000e+00
1.699682837094837362e+00,-9.364614527326329263e-01,1.000000000000000000e+00
-8.544708785747991975e-01,9.936460647663039603e-02,0.000000000000000000e+00
-3.506878077459266163e-01,3.248563257499541557e+00,0.000000000000000000e+00
-7.308748211112994220e-01,1.485531368418227860e+00,0.000000000000000000e+00
1.562196316590694023e+00,-5.376346726463047121e-01,1.000000000000000000e+00
2.213566692055962903e+00,1.214372279050438985e+00,1.000000000000000000e+00
1.689873758853091545e-01,-5.239358732089593323e-02,1.000000000000000000e+00
-8.543459213903505933e-01,-2.978477909260263679e-01,0.000000000000000000e+00
1.295803752616347726e+00,6.399478866425425405e-01,0.000000000000000000e+00
2.345981827874897618e+00,6.736882418596878974e-01,1.000000000000000000e+00
1.755444166411116891e+00,-4.922378142262937573e-01,1.000000000000000000e+00
-3.582061365703664291e-01,1.773351169643030856e+00,0.000000000000000000e+00
1.777699006555788774e-01,-1.176807077000108226e+00,1.000000000000000000e+00
-7.654531624921562249e-01,1.507760686526080196e+00,0.000000000000000000e+00
3.050892220612467121e+00,1.037347122645108755e+00,1.000000000000000000e+00
-8.031291626850111109e-01,-1.400844169837305531e+00,1.000000000000000000e+00
-6.588683021313533894e-01,2.221634464926761421e+00,0.000000000000000000e+00
2.130493590065607012e+00,4.763791388905398438e-01,1.000000000000000000e+00
9.252060395631384049e-01,9.870493049180127931e-01,0.000000000000000000e+00
4.511385732169285734e-01,2.667499561362083327e-01,1.000000000000000000e+00
6.620972772284280383e-01,9.914250975114906606e-01,0.000000000000000000e+00
8.381900880183670299e-01,8.991623107048615227e-01,0.000000000000000000e+00
2.098635708027393854e+00,6.993439096135111166e-01,1.000000000000000000e+00
2.632137979886802093e+00,-1.123014627385350517e+00,1.000000000000000000e+00
-1.189158037498020182e+00,8.616930687468135064e-01,0.000000000000000000e+00
-1.427033010917120759e+00,-5.943022741097658823e-01,0.000000000000000000e+00
-1.273853658659290344e+00,7.499309260647281095e-01,0.000000000000000000e+00
-9.400561527254136518e-01,-3.018251980361654763e-01,0.000000000000000000e+00
-1.796410311579039520e+00,-2.463491929204097430e-01,0.000000000000000000e+00
-3.140153885187599303e-01,-1.209509868626339246e+00,1.000000000000000000e+00
1.087794447005089316e+00,-4.176005811590579597e-01,1.000000000000000000e+00
-1.103814750207526174e+00,-8.612119839621678041e-01,0.000000000000000000e+00
5.024097071375893675e-01,1.656404343257287248e+00,0.000000000000000000e+00
-1.161181588050006486e+00,-1.027998518656382476e+00,0.000000000000000000e+00
3.087521449803130036e-01,4.774213899369304792e-02,1.000000000000000000e+00
-7.736765141613751728e-01,1.031856036471957561e+00,0.000000000000000000e+00
-4.960021198983917412e-02,1.716393902946389494e+00,0.000000000000000000e+00
8.868881065372027361e-01,1.879691305123607936e+00,0.000000000000000000e+00
-1.336132142562771019e+00,1.436541924300479556e+00,0.000000000000000000e+00
-4.807263601148527576e-01,-5.464346417139404055e-01,1.000000000000000000e+00
-5.651525992769853568e-01,-8.281641404376361981e-01,1.000000000000000000e+00
4.726914530456188257e-01,-3.828499567502809509e+00,1.000000000000000000e+00
1.136515411843161960e+00,-8.647239511750063334e-01,1.000000000000000000e+00
5.297837281417527855e-01,-6.668902160196773510e-01,1.000000000000000000e+00
-1.636488268762924081e+00,1.959087975221000644e+00,0.000000000000000000e+00
5.239062737040291184e-02,3.499144789210115736e-01,1.000000000000000000e+00
1.143089529224655454e+00,-1.420959612956098406e+00,1.000000000000000000e+00
1.261052629508174983e+00,-7.813542880225177178e-01,1.000000000000000000e+00
3.869534574390279258e-01,5.083139438172871172e-01,0.000000000000000000e+00
-1.952065950440145414e+00,-4.505414825391633182e-01,0.000000000000000000e+00
1.840649336052441409e+00,2.674621823810993115e-01,1.000000000000000000e+00
1.393907428885188260e-01,1.436633617442230060e+00,0.000000000000000000e+00
-1.194819135123912669e-02,-7.524846668578430986e-01,1.000000000000000000e+00
-5.124158568843106831e-01,-1.020662138917642014e+00,1.000000000000000000e+00
-1.072412944154769177e+00,7.883770219886595543e-01,0.000000000000000000e+00
-1.797191545874436969e-01,4.201346272347026845e-01,1.000000000000000000e+00
-1.983020942934320408e-01,-1.020898760119475002e+00,1.000000000000000000e+00
-4.678226736629888527e-01,4.796288796911727936e-01,0.000000000000000000e+00
-1.292229017291667947e+00,3.453579340468250769e-01,0.000000000000000000e+00
-9.631291395687477950e-04,1.382765827675156656e+00,0.000000000000000000e+00
-2.001983253372512442e-02,2.266406763107915168e-01,1.000000000000000000e+00
-8.975614062152604822e-01,8.017825915997621733e-01,0.000000000000000000e+00
2.906428863265989593e-01,2.376028500445821479e+00,0.000000000000000000e+00
-4.659996010789723142e-01,7.657687327098074981e-01,0.000000000000000000e+00
1.821479777957706048e-01,-1.071261046914787851e+00,1.000000000000000000e+00
3.390303127350866141e+00,1.702459760716278359e+00,1.000000000000000000e+00
5.901584861867359422e-01,-1.986957141172063457e+00,1.000000000000000000e+00
-1.999457065701986669e-01,1.376404846929094150e+00,0.000000000000000000e+00
4.320356929087174613e-01,1.518229666461625049e+00,0.000000000000000000e+00
-1.006180284741741149e+00,9.630483050806726286e-01,0.000000000000000000e+00
-1.670958458559955451e-01,-1.433291922715951294e+00,1.000000000000000000e+00
-1.339504938501200337e+00,-5.135602949298067044e-01,0.000000000000000000e+00
-7.268653023816934455e-01,-8.857467506274362412e-01,1.000000000000000000e+00
-1.601651987048045289e-01,2.005735824375470822e-01,1.000000000000000000e+00
-1.167320776675699445e+00,-1.446466454679266489e+00,0.000000000000000000e+00
6.833085932456054445e-01,-4.469737599423690422e-01,1.000000000000000000e+00
-9.938532858601295539e-01,-1.638307699343678037e+00,0.000000000000000000e+00
3.640752631022183827e+00,1.661606190044311870e-01,1.000000000000000000e+00
-3.695748086631780449e-01,1.407291311879157680e+00,0.000000000000000000e+00
-7.054167954097153581e-01,6.258924341594437335e-01,0.000000000000000000e+00
1.677336870830987703e+00,2.486002474831879305e-01,1.000000000000000000e+00
-4.237566980821778073e-01,1.051822211629291459e+00,0.000000000000000000e+00
-1.318767719811168249e+00,-1.830868623254321204e+00,0.000000000000000000e+00
7.696649888022141228e-01,-9.691101681252595190e-01,1.000000000000000000e+00
1.703513645590835068e+00,8.643469175362464840e-01,0.000000000000000000e+00
-2.858856197834748869e+00,-1.777876404280635869e+00,0.000000000000000000e+00
1.930412253735713346e+00,-7.270776054160900115e-01,1.000000000000000000e+00
-9.355207013305329167e-02,1.241372861115817239e+00,0.000000000000000000e+00
8.474864328035144334e-01,1.787312412256056415e+00,0.000000000000000000e+00
7.080725942247538818e-01,1.325903070996784505e+00,0.000000000000000000e+00
-1.269762614144963331e-01,3.346913428447295114e-01,1.000000000000000000e+00
1.910049479615915313e+00,2.850212759724842115e+00,0.000000000000000000e+00
-3.615659592725776750e-01,-1.373047200746267960e+00,1.000000000000000000e+00
-1.239056710981402132e+00,1.170396524653637860e+00,0.000000000000000000e+00
-3.257738565983303025e-01,-5.374053628772862412e-01,1.000000000000000000e+00
1.014663032078599425e+00,-8.041809946274539600e-01,1.000000000000000000e+00
-2.720001151289835883e-01,-1.885149240334993426e+00,1.000000000000000000e+00
-8.942971112804983802e-01,-7.193908669845684445e-01,0.000000000000000000e+00
1.892083419644251974e+00,7.965431616807677750e-01,1.000000000000000000e+00
2.348741220578178801e-01,7.924440577431444976e-02,1.000000000000000000e+00
-9.083353293879878887e-01,-3.212429182760789814e-02,0.000000000000000000e+00
-2.599414632904110345e+00,-8.331309592609612569e-01,0.000000000000000000e+00
3.536897622249702611e+00,6.383658515375932874e-01,1.000000000000000000e+00
-1.348187557163488037e+00,-8.385648804537229051e-01,0.000000000000000000e+00
1.933569499287399074e+00,-1.272142621382582384e+00,1.000000000000000000e+00
4.942303798878364685e-01,6.684628756302134489e-01,0.000000000000000000e+00
1.142997858333581362e+00,-1.760569542536778664e+00,1.000000000000000000e+00
